event_id,user_id,event_type,event_time
9716,793,app_open,2025-04-30 08:46:00
9717,793,workout_start,2025-05-03 04:49:00
9719,794,app_open,2025-04-06 00:42:00
9721,794,workout_start,2025-04-11 18:47:00
9722,794,workout_end,2025-04-14 14:34:00
9723,794,workout_start,2025-04-17 17:06:00
9724,794,app_open,2025-04-20 06:42:00
9725,794,workout_start,2025-04-22 01:11:00
9726,794,app_open,2025-04-24 15:32:00
9727,794,app_open,2025-04-25 23:01:00
9728,794,app_open,2025-04-27 00:22:00
9729,795,workout_end,2025-04-03 00:23:00
9730,795,app_open,2025-04-05 16:03:00
9731,795,workout_start,2025-04-08 02:17:00
9732,795,app_open,2025-04-08 09:27:00
9733,795,app_open,2025-04-08 18:42:00
9734,795,workout_end,2025-04-09 11:03:00
9735,795,workout_end,2025-04-09 15:20:00
9737,795,app_open,2025-04-11 12:11:00
9738,795,app_open,2025-04-12 07:17:00
9739,795,app_open,2025-04-13 14:26:00
9740,795,app_open,2025-04-13 18:47:00
9741,795,workout_start,2025-04-14 08:44:00
9742,795,app_open,2025-04-15 21:04:00
9743,795,app_open,2025-04-16 22:56:00
9744,796,app_open,2025-04-08 00:08:00
9745,796,workout_start,2025-04-10 10:36:00
9746,796,workout_start,2025-04-11 09:41:00
9747,796,workout_end,2025-04-12 18:48:00
9748,796,app_open,2025-04-15 02:05:00
9749,796,app_open,2025-04-15 15:49:00
9750,797,workout_end,2025-04-10 00:18:00
9751,797,workout_start,2025-04-10 15:49:00
9752,797,app_open,2025-04-12 09:58:00
9753,797,workout_end,2025-04-14 22:51:00
9754,797,app_open,2025-04-17 23:57:00
9755,797,app_open,2025-04-18 09:32:00
9757,797,app_open,2025-04-20 12:43:00
9758,797,app_open,2025-04-21 12:35:00
9759,797,app_open,2025-04-22 11:35:00
9760,797,workout_start,2025-04-24 16:05:00
9761,797,app_open,2025-04-25 10:26:00
9762,797,app_open,2025-04-28 06:51:00
9763,797,app_open,2025-04-30 01:35:00
9765,798,app_open,2025-04-06 00:20:00
9766,798,app_open,2025-04-06 03:04:00
9767,798,app_open,2025-04-07 03:54:00
9768,798,app_open,2025-04-10 04:24:00
9769,798,app_open,2025-04-10 18:54:00
9770,798,workout_end,2025-04-12 12:40:00
9771,798,workout_end,2025-04-13 00:59:00
9772,798,workout_end,2025-04-13 22:43:00
9773,798,app_open,2025-04-14 14:42:00
9774,798,workout_end,2025-04-16 23:12:00
9775,798,workout_end,2025-04-16 23:40:00
9776,798,workout_start,2025-04-19 10:09:00
9778,798,app_open,2025-04-25 02:15:00
9779,798,app_open,2025-04-27 07:00:00
9780,798,workout_end,2025-04-30 02:33:00
9781,798,workout_start,2025-05-01 09:28:00
9782,799,app_open,2025-04-06 00:59:00
9783,799,workout_end,2025-04-07 20:11:00
9785,799,app_open,2025-04-13 16:15:00
9786,799,workout_start,2025-04-15 08:47:00
9789,799,workout_end,2025-04-21 11:19:00
9790,799,buy_subscription,2025-04-24 04:07:00
9791,800,app_open,2025-04-05 00:42:00
9792,800,app_open,2025-04-07 19:59:00
9793,800,workout_start,2025-04-10 14:33:00
9794,800,workout_start,2025-04-11 20:40:00
9795,800,app_open,2025-04-14 00:04:00
9796,800,app_open,2025-04-14 23:59:00
9797,800,workout_end,2025-04-17 15:24:00
9799,800,workout_end,2025-04-19 16:31:00
9801,800,workout_start,2025-04-22 12:17:00
9802,800,app_open,2025-04-24 09:07:00
9803,800,workout_start,2025-04-26 08:12:00
9804,801,app_open,2025-04-04 00:44:00
9805,801,app_open,2025-04-05 08:35:00
9806,801,app_open,2025-04-06 17:27:00
9807,801,workout_start,2025-04-09 09:19:00
9808,801,workout_end,2025-04-12 02:26:00
9809,801,workout_start,2025-04-15 04:54:00
9810,802,workout_start,2025-04-03 00:44:00
9811,802,workout_end,2025-04-05 13:52:00
9812,802,workout_end,2025-04-06 14:25:00
9814,802,workout_start,2025-04-08 16:06:00
9815,802,workout_end,2025-04-10 20:55:00
9816,802,app_open,2025-04-13 07:56:00
9817,802,app_open,2025-04-15 00:02:00
9819,802,app_open,2025-04-15 03:30:00
9820,802,workout_start,2025-04-16 06:28:00
9822,803,workout_end,2025-04-02 00:23:00
9823,803,workout_end,2025-04-02 07:03:00
9825,803,app_open,2025-04-05 09:07:00
9826,803,app_open,2025-04-06 10:26:00
9827,803,workout_start,2025-04-07 15:46:00
9828,803,app_open,2025-04-08 05:43:00
9829,803,workout_start,2025-04-09 16:13:00
9830,803,workout_end,2025-04-12 18:48:00
9831,803,app_open,2025-04-15 06:25:00
9832,804,app_open,2025-04-06 00:05:00
9835,804,workout_start,2025-04-11 06:01:00
9836,804,workout_end,2025-04-12 16:26:00
9837,804,app_open,2025-04-15 05:35:00
9838,804,app_open,2025-04-15 19:03:00
9839,804,workout_start,2025-04-17 02:35:00
9840,804,app_open,2025-04-19 10:19:00
9841,804,workout_end,2025-04-22 07:38:00
9842,804,app_open,2025-04-22 19:13:00
9843,804,app_open,2025-04-23 04:59:00
9844,804,workout_start,2025-04-24 10:55:00
9845,804,app_open,2025-04-24 12:26:00
9846,804,workout_start,2025-04-27 03:49:00
9847,804,workout_end,2025-04-27 06:21:00
9848,804,app_open,2025-04-28 22:59:00
9849,804,app_open,2025-04-29 23:11:00
9850,805,app_open,2025-04-08 00:37:00
9851,805,workout_end,2025-04-08 11:40:00
9853,805,app_open,2025-04-12 01:40:00
9854,805,workout_end,2025-04-12 18:47:00
9855,805,workout_start,2025-04-13 23:11:00
9856,805,app_open,2025-04-16 20:39:00
9857,805,buy_subscription,2025-04-17 04:45:00
9859,805,workout_end,2025-04-18 05:38:00
9860,805,app_open,2025-04-19 11:41:00
9861,805,workout_start,2025-04-20 06:36:00
9862,805,app_open,2025-04-23 06:47:00
9863,805,workout_start,2025-04-25 07:46:00
9864,805,app_open,2025-04-25 23:45:00
9865,805,app_open,2025-04-26 05:53:00
9866,805,workout_start,2025-04-27 12:20:00
9867,805,workout_end,2025-04-29 23:24:00
9868,805,workout_start,2025-04-30 18:48:00
9869,806,app_open,2025-04-03 00:15:00
9871,806,workout_start,2025-04-05 22:39:00
9873,806,workout_end,2025-04-07 01:38:00
9874,806,workout_end,2025-04-09 16:16:00
9875,806,app_open,2025-04-11 15:12:00
9876,806,workout_start,2025-04-13 04:31:00
9877,806,workout_end,2025-04-13 06:24:00
9878,806,app_open,2025-04-15 01:29:00
9879,806,app_open,2025-04-15 02:59:00
9880,806,app_open,2025-04-15 23:54:00
9881,806,workout_end,2025-04-17 12:02:00
9882,806,app_open,2025-04-18 22:56:00
9883,806,workout_end,2025-04-19 14:04:00
9884,807,app_open,2025-04-05 00:10:00
9885,807,app_open,2025-04-07 05:18:00
9886,807,workout_start,2025-04-09 08:59:00
9887,807,app_open,2025-04-11 21:45:00
9888,807,workout_start,2025-04-12 15:51:00
9889,807,app_open,2025-04-14 04:08:00
9890,807,app_open,2025-04-14 15:01:00
9891,807,workout_start,2025-04-17 01:29:00
9892,807,workout_end,2025-04-17 11:48:00
9893,807,app_open,2025-04-19 10:57:00
9894,808,workout_end,2025-04-10 00:45:00
9895,808,workout_start,2025-04-13 03:40:00
9896,808,app_open,2025-04-13 11:12:00
9898,808,app_open,2025-04-17 19:45:00
9899,808,app_open,2025-04-20 09:11:00
9900,808,workout_end,2025-04-21 17:19:00
9901,808,app_open,2025-04-23 12:23:00
9902,808,app_open,2025-04-23 12:55:00
9903,808,workout_start,2025-04-26 00:50:00
9904,809,workout_end,2025-04-08 00:39:00
9905,809,workout_start,2025-04-10 08:14:00
9906,809,app_open,2025-04-13 09:41:00
9907,809,app_open,2025-04-16 09:08:00
9910,809,app_open,2025-04-22 08:35:00
9911,809,app_open,2025-04-22 11:08:00
9912,809,workout_start,2025-04-23 20:17:00
9913,809,workout_start,2025-04-24 13:43:00
9914,809,app_open,2025-04-25 23:50:00
9915,809,app_open,2025-04-26 20:35:00
9916,809,workout_start,2025-04-29 23:23:00
9917,809,app_open,2025-05-02 08:29:00
9918,809,workout_end,2025-05-04 10:26:00
9919,809,workout_start,2025-05-05 16:46:00
9922,810,app_open,2025-04-05 00:25:00
9924,810,app_open,2025-04-06 02:18:00
9925,810,workout_start,2025-04-06 21:56:00
9926,810,app_open,2025-04-09 04:09:00
9927,810,workout_start,2025-04-11 11:53:00
9928,810,app_open,2025-04-12 08:19:00
9929,810,workout_end,2025-04-12 11:56:00
9930,810,app_open,2025-04-13 09:46:00
9931,810,workout_end,2025-04-14 02:59:00
9932,810,app_open,2025-04-16 18:57:00
9933,810,workout_start,2025-04-19 05:55:00
9934,810,app_open,2025-04-22 01:03:00
9936,811,app_open,2025-04-10 00:34:00
9937,811,workout_start,2025-04-10 04:12:00
9939,811,app_open,2025-04-12 01:21:00
9940,811,app_open,2025-04-14 21:25:00
9941,811,app_open,2025-04-17 15:25:00
9942,811,workout_end,2025-04-18 20:05:00
9943,811,workout_start,2025-04-19 22:57:00
9944,811,workout_end,2025-04-22 21:59:00
9945,811,workout_start,2025-04-24 11:01:00
9946,811,workout_end,2025-04-26 15:51:00
9947,811,app_open,2025-04-27 02:13:00
9948,811,app_open,2025-04-29 08:16:00
9949,811,app_open,2025-04-29 17:58:00
9950,811,app_open,2025-04-29 19:16:00
9951,811,app_open,2025-05-01 06:35:00
9953,811,app_open,2025-05-04 04:14:00
9954,811,app_open,2025-05-05 20:52:00
9955,812,workout_start,2025-04-09 00:31:00
9956,812,workout_end,2025-04-10 01:58:00
9957,812,app_open,2025-04-11 23:54:00
9958,812,app_open,2025-04-12 15:30:00
9959,812,workout_end,2025-04-13 04:44:00
9960,812,workout_end,2025-04-14 08:45:00
9961,812,app_open,2025-04-17 01:56:00
9962,812,app_open,2025-04-17 18:07:00
9963,812,workout_end,2025-04-20 10:56:00
9964,812,app_open,2025-04-22 11:24:00
9965,813,workout_end,2025-04-06 00:46:00
9966,813,buy_subscription,2025-04-07 12:53:00
9967,813,app_open,2025-04-10 01:21:00
9968,813,workout_end,2025-04-10 17:04:00
9969,813,app_open,2025-04-11 17:04:00
9970,813,app_open,2025-04-13 10:02:00
9971,813,app_open,2025-04-16 05:26:00
9972,813,workout_start,2025-04-16 23:41:00
9973,813,workout_end,2025-04-18 01:50:00
9974,813,app_open,2025-04-19 09:08:00
9975,813,workout_end,2025-04-20 06:48:00
9976,813,workout_start,2025-04-21 01:35:00
9977,813,app_open,2025-04-22 09:47:00
9978,813,workout_start,2025-04-25 03:07:00
9979,813,workout_end,2025-04-25 07:17:00
9980,813,app_open,2025-04-26 01:42:00
9981,813,workout_start,2025-04-28 00:31:00
9983,813,workout_end,2025-04-30 09:17:00
9984,814,workout_start,2025-04-03 00:51:00
9986,814,workout_end,2025-04-08 03:35:00
9987,814,app_open,2025-04-09 14:42:00
9988,814,workout_end,2025-04-11 10:08:00
9989,814,app_open,2025-04-11 16:33:00
9990,814,workout_start,2025-04-13 08:45:00
9991,814,app_open,2025-04-13 20:36:00
9992,814,app_open,2025-04-15 11:23:00
9993,814,workout_start,2025-04-16 23:22:00
9994,814,app_open,2025-04-20 01:52:00
9995,815,workout_end,2025-04-09 00:40:00
9996,815,workout_start,2025-04-10 19:20:00
9997,815,app_open,2025-04-12 11:24:00
9998,815,app_open,2025-04-14 19:55:00
9999,815,workout_end,2025-04-17 18:48:00
10000,816,workout_start,2025-04-04 00:19:00
10001,816,workout_end,2025-04-05 03:14:00
10002,817,workout_end,2025-04-01 00:41:00
10003,817,app_open,2025-04-01 03:10:00
10004,817,app_open,2025-04-02 03:39:00
10005,817,workout_end,2025-04-03 05:09:00
10007,817,app_open,2025-04-03 17:30:00
10008,817,workout_start,2025-04-04 19:02:00
10009,818,app_open,2025-04-03 00:06:00
10010,818,app_open,2025-04-03 06:37:00
10011,818,app_open,2025-04-05 17:12:00
10012,818,app_open,2025-04-07 05:38:00
10013,818,app_open,2025-04-10 00:20:00
10014,818,app_open,2025-04-12 15:25:00
10015,818,app_open,2025-04-14 18:56:00
10017,818,workout_start,2025-04-17 18:33:00
10018,818,workout_start,2025-04-19 14:52:00
10019,818,app_open,2025-04-22 13:10:00
10020,818,app_open,2025-04-22 16:50:00
10021,818,workout_end,2025-04-23 23:07:00
10022,818,workout_start,2025-04-26 08:19:00
10023,818,app_open,2025-04-29 01:22:00
10024,819,workout_end,2025-04-03 00:42:00
10025,819,workout_start,2025-04-04 02:16:00
10026,819,workout_end,2025-04-04 18:23:00
10027,819,workout_end,2025-04-07 00:15:00
10028,819,app_open,2025-04-07 22:10:00
10029,819,workout_start,2025-04-09 10:28:00
10030,819,workout_start,2025-04-09 15:21:00
10031,819,buy_subscription,2025-04-10 10:59:00
10032,819,app_open,2025-04-13 11:04:00
10036,819,app_open,2025-04-19 02:21:00
10037,819,app_open,2025-04-21 15:35:00
10038,819,workout_start,2025-04-22 03:59:00
10039,819,app_open,2025-04-24 09:12:00
10040,820,app_open,2025-04-02 00:30:00
10041,820,workout_start,2025-04-02 17:10:00
10042,820,app_open,2025-04-05 10:48:00
10043,820,app_open,2025-04-07 14:09:00
10044,820,app_open,2025-04-08 23:35:00
10045,820,app_open,2025-04-10 18:26:00
10046,820,workout_end,2025-04-13 20:53:00
10047,820,app_open,2025-04-14 05:02:00
10048,820,app_open,2025-04-15 05:06:00
10049,820,workout_end,2025-04-18 06:25:00
10050,820,app_open,2025-04-21 00:57:00
10051,820,workout_end,2025-04-22 14:58:00
10052,820,app_open,2025-04-25 02:53:00
10053,820,workout_start,2025-04-25 14:50:00
10054,820,app_open,2025-04-27 12:45:00
10055,820,app_open,2025-04-27 22:30:00
10056,820,app_open,2025-05-01 00:17:00
10057,820,workout_start,2025-05-03 14:52:00
10059,820,workout_start,2025-05-07 13:09:00
10060,821,app_open,2025-04-06 00:31:00
10061,821,app_open,2025-04-09 01:57:00
10062,821,app_open,2025-04-10 08:07:00
10063,821,workout_start,2025-04-11 09:31:00
10065,821,app_open,2025-04-16 04:33:00
10066,821,workout_start,2025-04-17 13:43:00
10067,822,app_open,2025-04-07 00:23:00
10068,822,app_open,2025-04-08 03:46:00
10069,822,app_open,2025-04-08 11:44:00
10070,822,app_open,2025-04-09 07:17:00
10071,822,app_open,2025-04-10 02:23:00
10072,822,workout_start,2025-04-12 05:11:00
10074,822,workout_end,2025-04-16 18:01:00
10075,822,app_open,2025-04-18 14:01:00
10076,822,app_open,2025-04-21 04:51:00
10077,822,app_open,2025-04-24 01:11:00
10078,822,app_open,2025-04-25 01:25:00
10079,822,workout_end,2025-04-26 21:47:00
10080,822,app_open,2025-04-29 08:03:00
10081,822,app_open,2025-05-01 21:50:00
10082,822,workout_end,2025-05-03 20:41:00
10083,822,app_open,2025-05-04 10:26:00
10084,822,app_open,2025-05-05 08:51:00
10085,822,workout_end,2025-05-07 06:20:00
10086,822,workout_end,2025-05-08 01:12:00
10087,822,app_open,2025-05-10 15:01:00
10088,823,workout_start,2025-04-08 00:05:00
10089,823,workout_end,2025-04-09 03:38:00
10091,823,app_open,2025-04-13 09:19:00
10092,823,app_open,2025-04-14 15:37:00
10093,824,workout_start,2025-04-05 00:36:00
10094,824,workout_start,2025-04-07 09:21:00
10095,824,app_open,2025-04-09 15:42:00
10096,824,workout_start,2025-04-12 03:13:00
10097,824,buy_subscription,2025-04-13 11:07:00
10098,824,app_open,2025-04-15 13:28:00
10099,824,workout_end,2025-04-15 23:45:00
10100,824,app_open,2025-04-16 10:08:00
10101,824,workout_start,2025-04-16 21:11:00
10102,824,workout_end,2025-04-18 01:15:00
10103,825,workout_start,2025-04-06 00:26:00
10104,825,app_open,2025-04-06 10:41:00
10105,825,app_open,2025-04-08 21:25:00
10106,825,workout_start,2025-04-09 20:06:00
10107,825,workout_start,2025-04-11 11:57:00
10108,825,workout_start,2025-04-13 23:50:00
10109,825,workout_end,2025-04-16 19:21:00
10110,825,workout_start,2025-04-17 15:32:00
10111,825,workout_start,2025-04-18 07:35:00
10112,825,workout_end,2025-04-20 22:45:00
10113,825,workout_end,2025-04-23 12:27:00
10115,825,app_open,2025-04-26 07:09:00
10116,825,app_open,2025-04-28 22:34:00
10117,825,app_open,2025-04-30 14:09:00
10118,825,app_open,2025-05-01 12:33:00
10119,825,workout_start,2025-05-04 05:09:00
10120,825,workout_start,2025-05-06 23:27:00
10121,825,workout_start,2025-05-07 22:44:00
10122,825,workout_end,2025-05-09 10:50:00
10123,825,app_open,2025-05-11 15:59:00
10124,826,app_open,2025-04-05 00:38:00
10125,826,workout_start,2025-04-05 06:11:00
10126,826,app_open,2025-04-08 01:27:00
10127,826,workout_start,2025-04-08 18:05:00
10128,826,buy_subscription,2025-04-10 17:49:00
10129,826,workout_end,2025-04-13 16:39:00
10130,826,app_open,2025-04-15 01:55:00
10131,826,app_open,2025-04-16 03:09:00
10132,827,workout_end,2025-04-06 00:44:00
10133,827,workout_end,2025-04-06 09:47:00
10134,827,app_open,2025-04-07 21:29:00
10135,827,workout_end,2025-04-10 23:27:00
10136,827,workout_start,2025-04-12 23:04:00
10137,827,app_open,2025-04-15 01:26:00
10138,827,workout_end,2025-04-17 02:57:00
10139,827,app_open,2025-04-19 08:15:00
10141,827,workout_end,2025-04-23 02:29:00
10142,827,workout_end,2025-04-23 17:32:00
10143,827,app_open,2025-04-26 12:34:00
10144,827,workout_start,2025-04-29 14:26:00
10145,828,workout_start,2025-04-05 00:39:00
10146,828,app_open,2025-04-05 22:02:00
10147,828,app_open,2025-04-08 22:20:00
10148,828,app_open,2025-04-10 14:00:00
10149,828,workout_start,2025-04-12 10:43:00
10150,828,app_open,2025-04-14 08:28:00
10153,828,app_open,2025-04-18 15:06:00
10154,828,app_open,2025-04-20 16:47:00
10155,828,workout_end,2025-04-23 06:57:00
10157,828,workout_end,2025-04-24 01:40:00
10158,828,workout_end,2025-04-26 03:08:00
10159,828,app_open,2025-04-27 00:36:00
10160,829,workout_start,2025-04-04 00:51:00
10161,829,workout_start,2025-04-06 18:57:00
10162,829,workout_start,2025-04-08 08:18:00
10163,829,workout_end,2025-04-11 01:43:00
10165,829,app_open,2025-04-15 01:57:00
10166,829,workout_start,2025-04-16 12:11:00
10167,829,workout_start,2025-04-19 09:59:00
10168,829,app_open,2025-04-20 19:10:00
10169,829,workout_start,2025-04-22 07:31:00
10170,830,workout_end,2025-04-05 00:55:00
10171,830,app_open,2025-04-07 20:49:00
10172,830,workout_end,2025-04-08 23:10:00
10173,830,workout_end,2025-04-11 02:29:00
10174,830,app_open,2025-04-11 15:29:00
10175,830,workout_end,2025-04-14 14:08:00
10176,830,app_open,2025-04-16 13:27:00
10178,830,app_open,2025-04-20 10:58:00
10179,830,app_open,2025-04-23 03:57:00
10180,830,workout_end,2025-04-26 05:33:00
10181,830,workout_start,2025-04-28 22:10:00
10182,830,workout_start,2025-05-02 00:22:00
10184,830,workout_start,2025-05-05 17:56:00
10185,830,workout_start,2025-05-06 14:15:00
10186,830,workout_start,2025-05-07 08:19:00
10187,830,workout_end,2025-05-09 13:44:00
10188,830,app_open,2025-05-11 08:28:00
10190,830,app_open,2025-05-16 07:02:00
10192,831,workout_end,2025-04-12 01:04:00
10193,831,app_open,2025-04-14 08:51:00
10194,831,app_open,2025-04-17 05:22:00
10195,831,app_open,2025-04-19 19:42:00
10196,831,workout_start,2025-04-21 16:44:00
10197,831,app_open,2025-04-24 13:36:00
10198,831,workout_start,2025-04-25 19:06:00
10199,831,workout_start,2025-04-26 19:53:00
10200,831,app_open,2025-04-27 23:21:00
10201,831,app_open,2025-04-29 11:18:00
10203,831,workout_end,2025-05-01 00:48:00
10204,831,workout_start,2025-05-04 01:13:00
10205,831,app_open,2025-05-06 14:33:00
10206,832,workout_end,2025-04-10 00:41:00
10207,832,workout_start,2025-04-11 06:25:00
10208,832,app_open,2025-04-12 01:09:00
10209,832,workout_start,2025-04-14 17:59:00
10210,832,workout_end,2025-04-17 00:45:00
10211,832,app_open,2025-04-17 22:19:00
10212,832,app_open,2025-04-19 10:34:00
10213,832,app_open,2025-04-20 15:41:00
10214,832,workout_start,2025-04-22 01:12:00
10215,832,app_open,2025-04-22 08:51:00
10216,832,app_open,2025-04-24 21:19:00
10218,832,workout_start,2025-04-27 13:00:00
10219,832,workout_start,2025-04-28 13:59:00
10220,832,workout_end,2025-04-29 23:58:00
10221,832,workout_end,2025-05-01 11:48:00
10222,832,app_open,2025-05-01 21:52:00
10223,832,workout_end,2025-05-03 20:53:00
10224,833,app_open,2025-04-07 00:48:00
10225,833,workout_start,2025-04-08 15:13:00
10226,833,workout_end,2025-04-09 10:47:00
10228,833,workout_end,2025-04-15 04:22:00
10229,833,app_open,2025-04-17 17:49:00
10230,833,workout_end,2025-04-20 12:29:00
10231,833,app_open,2025-04-20 21:43:00
10232,833,app_open,2025-04-23 16:55:00
10233,833,workout_start,2025-04-23 18:17:00
10234,834,workout_end,2025-04-03 00:11:00
10235,834,workout_start,2025-04-03 23:17:00
10236,834,workout_end,2025-04-05 16:16:00
10237,834,workout_start,2025-04-08 06:51:00
10238,834,app_open,2025-04-11 03:47:00
10239,834,workout_start,2025-04-14 05:59:00
10240,834,workout_start,2025-04-16 17:46:00
10241,834,workout_end,2025-04-18 23:35:00
10242,834,app_open,2025-04-21 03:01:00
10243,834,workout_start,2025-04-22 23:27:00
10244,834,workout_start,2025-04-23 02:27:00
10245,834,app_open,2025-04-25 03:47:00
10246,834,workout_start,2025-04-27 12:26:00
10247,834,app_open,2025-04-27 12:54:00
10248,834,app_open,2025-04-29 05:39:00
10249,834,workout_end,2025-04-29 15:35:00
10250,834,app_open,2025-05-02 13:49:00
10251,834,app_open,2025-05-04 01:11:00
10252,835,app_open,2025-04-04 00:48:00
10253,835,app_open,2025-04-05 05:13:00
10255,835,app_open,2025-04-06 11:38:00
10256,835,app_open,2025-04-09 13:39:00
10257,835,workout_start,2025-04-12 04:04:00
10258,835,workout_end,2025-04-12 05:41:00
10259,835,app_open,2025-04-14 11:38:00
10260,835,app_open,2025-04-17 01:37:00
10261,835,app_open,2025-04-17 03:09:00
10262,835,app_open,2025-04-19 13:30:00
10263,835,workout_start,2025-04-21 05:08:00
10264,835,workout_start,2025-04-23 11:03:00
10265,835,app_open,2025-04-26 11:02:00
10267,835,workout_end,2025-04-29 08:36:00
10268,836,workout_end,2025-04-01 00:27:00
10270,836,app_open,2025-04-03 05:08:00
10271,836,app_open,2025-04-04 10:53:00
10272,836,app_open,2025-04-05 11:34:00
10273,836,workout_start,2025-04-06 18:06:00
10274,836,workout_end,2025-04-09 16:52:00
10275,837,workout_start,2025-04-02 00:19:00
10276,837,app_open,2025-04-03 02:31:00
10277,837,workout_start,2025-04-04 23:00:00
10278,837,workout_start,2025-04-07 02:25:00
10279,837,app_open,2025-04-09 13:59:00
10281,837,buy_subscription,2025-04-13 16:36:00
10282,837,workout_end,2025-04-14 14:56:00
10283,837,workout_end,2025-04-15 21:19:00
10284,837,app_open,2025-04-16 12:18:00
10285,837,app_open,2025-04-17 13:52:00
10286,837,app_open,2025-04-18 04:29:00
10287,837,app_open,2025-04-20 23:50:00
10288,837,app_open,2025-04-21 01:19:00
10289,837,app_open,2025-04-21 11:31:00
10292,838,workout_start,2025-04-09 14:04:00
10293,838,app_open,2025-04-10 23:00:00
10294,838,app_open,2025-04-12 19:31:00
10295,838,workout_start,2025-04-14 04:08:00
10296,838,workout_start,2025-04-16 07:54:00
10297,838,app_open,2025-04-18 22:38:00
10299,838,app_open,2025-04-21 08:32:00
10300,838,workout_start,2025-04-22 00:16:00
10301,838,app_open,2025-04-22 23:37:00
10302,838,workout_start,2025-04-23 15:20:00
10304,839,app_open,2025-04-06 00:28:00
10305,839,workout_start,2025-04-06 20:22:00
10306,839,workout_end,2025-04-08 17:19:00
10307,839,workout_start,2025-04-11 15:41:00
10308,839,app_open,2025-04-12 02:19:00
10309,839,buy_subscription,2025-04-15 03:47:00
10310,839,app_open,2025-04-15 15:04:00
10311,839,app_open,2025-04-17 15:47:00
10313,839,app_open,2025-04-20 10:36:00
10314,839,workout_start,2025-04-21 22:54:00
10315,839,app_open,2025-04-24 20:25:00
10316,839,app_open,2025-04-27 19:45:00
10317,839,workout_start,2025-04-30 18:29:00
10318,839,workout_start,2025-05-02 12:12:00
10319,839,workout_end,2025-05-04 05:59:00
10320,839,app_open,2025-05-06 21:20:00
10321,839,workout_end,2025-05-07 18:54:00
10323,839,workout_start,2025-05-09 08:30:00
10324,840,app_open,2025-04-09 00:35:00
10325,840,workout_end,2025-04-09 15:03:00
10326,840,workout_start,2025-04-10 12:47:00
10327,840,workout_end,2025-04-13 15:35:00
10328,840,app_open,2025-04-15 16:47:00
10329,840,workout_end,2025-04-18 03:04:00
10330,840,app_open,2025-04-20 03:58:00
10331,840,app_open,2025-04-21 04:34:00
10333,840,app_open,2025-04-21 23:45:00
10335,840,app_open,2025-04-25 17:15:00
10336,840,workout_end,2025-04-27 09:56:00
10337,840,app_open,2025-04-29 10:33:00
10338,841,app_open,2025-04-03 00:34:00
10339,841,app_open,2025-04-03 19:20:00
10342,841,buy_subscription,2025-04-09 05:50:00
10343,841,app_open,2025-04-10 01:13:00
10344,841,workout_end,2025-04-12 21:15:00
10345,841,workout_start,2025-04-14 05:55:00
10346,841,app_open,2025-04-17 02:35:00
10348,841,workout_end,2025-04-20 09:27:00
10350,841,workout_start,2025-04-22 05:41:00
10351,841,workout_start,2025-04-25 02:43:00
10352,841,app_open,2025-04-26 04:00:00
10353,842,app_open,2025-04-09 00:43:00
10354,842,app_open,2025-04-11 20:37:00
10355,842,workout_end,2025-04-12 12:47:00
10356,842,workout_end,2025-04-15 00:41:00
10357,842,app_open,2025-04-16 22:53:00
10358,842,workout_end,2025-04-19 14:22:00
10359,842,app_open,2025-04-20 11:03:00
10360,843,app_open,2025-04-09 00:50:00
10361,843,app_open,2025-04-10 03:31:00
10362,843,workout_end,2025-04-11 19:25:00
10363,843,workout_start,2025-04-14 00:03:00
10364,844,app_open,2025-04-10 00:45:00
10366,844,workout_start,2025-04-12 11:08:00
10367,844,app_open,2025-04-13 18:37:00
10369,844,workout_end,2025-04-16 11:43:00
10370,844,workout_end,2025-04-18 23:14:00
10371,844,workout_start,2025-04-21 19:17:00
10372,844,app_open,2025-04-24 05:31:00
10373,844,app_open,2025-04-26 23:09:00
10374,844,workout_start,2025-04-28 00:15:00
10375,844,app_open,2025-04-29 14:33:00
10376,845,app_open,2025-04-02 00:09:00
10377,845,workout_start,2025-04-03 00:50:00
10379,845,app_open,2025-04-06 00:15:00
10380,845,workout_end,2025-04-06 11:00:00
10381,845,app_open,2025-04-09 09:39:00
10383,845,workout_end,2025-04-12 09:35:00
10384,845,workout_start,2025-04-13 05:25:00
10385,845,app_open,2025-04-15 03:54:00
10386,845,app_open,2025-04-15 23:16:00
10387,845,app_open,2025-04-17 18:50:00
10388,845,app_open,2025-04-19 12:18:00
10390,845,workout_start,2025-04-21 18:32:00
10391,845,workout_end,2025-04-24 09:27:00
10392,845,workout_start,2025-04-24 22:20:00
10393,846,app_open,2025-04-04 00:30:00
10394,846,workout_end,2025-04-05 14:15:00
10395,846,workout_start,2025-04-08 12:59:00
10396,846,workout_start,2025-04-11 02:39:00
10397,846,app_open,2025-04-11 12:15:00
10398,847,buy_subscription,2025-04-08 00:27:00
10399,847,workout_start,2025-04-10 08:23:00
10400,847,workout_start,2025-04-10 23:00:00
10401,847,workout_start,2025-04-13 05:37:00
10403,847,app_open,2025-04-17 21:35:00
10404,847,workout_end,2025-04-19 01:20:00
10405,847,workout_end,2025-04-21 18:35:00
10406,847,app_open,2025-04-23 01:22:00
10407,847,app_open,2025-04-23 11:53:00
10408,847,app_open,2025-04-24 18:36:00
10409,847,workout_end,2025-04-27 00:58:00
10410,848,workout_end,2025-04-04 00:12:00
10411,848,app_open,2025-04-04 18:44:00
